heißen<br/>{{c1::heisst}}<br/>{{c1::hiess}}<br/>{{c1::hat geheissen}}	<b>Er <em>heißt</em> Max und kommt aus Berlin.</b><br/>His name is Max and he comes from Berlin.<br/><br/><b>Sie <em>hieß</em> die Gäste herzlich willkommen.</b><br/>She welcomed the guests warmly.<br/><br/><b>Sein Spitzname <em>hat</em> sich im Laufe der Jahre <em>geändert</em>.</b><br/>His nickname has changed over the years.
helfen<br/>{{c1::hilft}}<br/>{{c1::half}}<br/>{{c1::hat geholfen}}	<b>Er wird dir sicherlich <em>helfen</em>.</b><br/>He will certainly help you.<br/><br/><b>Er <em>hilft</em> seiner Schwester bei den Hausaufgaben.</b><br/>He helps his sister with her homework.<br/><br/><b>Sie <em>half</em> einem Freund, als er in Schwierigkeiten war.</b><br/>She helped a friend when he was in trouble.<br/><br/><b>Er <em>hat</em> den Nachbarn bei den Gartenarbeiten <em>geholfen</em>.</b><br/>He has helped the neighbor with the gardening.
kennen<br/>{{c1::kennt}}<br/>{{c1::kannte}}<br/>{{c1::hat gekannt}}	<b>Er <em>kennt</em> viele interessante Fakten über die Geschichte.</b><br/>He knows many interesting facts about history.<br/><br/><b>Sie <em>kannte</em> ihn schon seit ihrer Kindheit.</b><br/>She had known him since her childhood.<br/><br/><b>Er <em>hat</em> die neuesten Trends in der Mode <em>gekannt</em>. (Präteritum is prefered.)</b><br/>He has known the latest trends in fashion.<br/><br/><b>Die Mitarbeiter müssen die Sicherheitsregeln <em>kennen</em>.</b><br/>The employees have to be aware of the security rules.
klimmen<br/>{{c1::klimmt}}<br/>{{c1::klomm (klimmte)}}<br/>{{c1::ist geklommen (geklimmt)}}	<b>Er <em>klimmt</em> jeden Samstag auf den höchsten Berg in der Umgebung.</b><br/>He climbs the highest mountain in the area every Saturday.<br/><br/><b>Sie <em>klomm</em> schnell den Baum hinauf, um die Aussicht zu genießen.</b><br/>She climbed the tree quickly to enjoy the view.<br/><br/><b>Er <em>hat</em> im letzten Jahr viele Berge <em>geklommen</em>.</b><br/>He has climbed many mountains last year.
klingen<br/>{{c1::klingt}}<br/>{{c1::klang}}<br/>{{c1::hat geklungen}}	<b>Das <em>klingt</em> nach harter Arbeit.</b><br/>That sounds like hard work.<br/><br/><b>Er <em>klang</em> überrascht, als er das Ergebnis sah.</b><br/>He sounded surprised when he saw the result.<br/><br/><b>Es <em>hat</em> gut <em>geklungen</em>, als sie das Lied gesungen hat.</b><br/>It sounded good when she sang the song.
kneifen<br/>{{c1::kneift}}<br/>{{c1::kniff}}<br/>{{c1::hat gekniffen}}	<b>Ich war nicht sicher, ob ich träumte, also musste ich <em>mich kneifen</em>.</b><br/>I wasn't sure if I was dreaming so I had to pinch myself.<br/><br/><b>Er <em>kneift</em> die Augen zusammen, um besser zu sehen.</b><br/>He squints his eyes to see better.<br/><br/><b>Er <em>kniff</em> die Zähne zusammen, als er den Schmerz fühlte.</b><br/>He gritted his teeth when he felt the pain.<br/><br/><b>Er <em>hat</em> den Stoff zu fest <em>gekniffen</em>, sodass ein Loch entstanden ist.</b><br/>He pinched the fabric too tightly, creating a hole.
kommen<br/>{{c1::kommt}}<br/>{{c1::kam}}<br/>{{c1::ist gekommen}}	<b>Endlich wird es wärmer. Ich glaube, der Sommer <em>ist</em> endlich <em>gekommen</em>.</b><br/>It's finally getting warmer. I think summer has finally arrived.<br/><br/><b>Um wie viel Uhr <em>ist</em> der Bus gestern eigentlich <em>angekommen</em>?</b><br/>What time did the bus actually arrive yesterday?<br/><br/><b>Wir <em>sind</em> vom Weg <em>abgekommen</em> und haben uns im Wald verlaufen.</b><br/>We lost our way and got lost in the forest.
können<br/>{{c1::kann}}<br/>{{c1::konnte}}<br/>{{c1::hat gekonnt/können}}	<b>Meine Tochter <em>kann</em> bereits schwimmen.</b><br/>My daughter already knows how to swim.<br/><br/><b>Sie <em>konnte</em> die Prüfung ohne Schwierigkeiten bestehen.</b><br/>She was able to pass the exam without any difficulties.<br/><br/><b>Er <em>hat</em> nie wirklich <em>gekonnt</em>, gut zu zeichnen.</b><br/>He has never really been able to draw well.
kriechen<br/>{{c1::kriecht}}<br/>{{c1::kroch}}<br/>{{c1::ist gekrochen}}	<b>Unsere Katze <em>kriecht</em> unter das Sofa, wenn es draußen Lärm gibt.</b><br/>Our cat creeps under the sofa when there is noise outside.<br/><br/><b>Er <em>kroch</em> durch das Fenster, um in die Wohnung zu gelangen.</b><br/>He crawled through the window to get into the apartment.<br/><br/><b>Er <em>hat</em> sich unter das Bett <em>gekrochen</em>, um den Staub zu reinigen.</b><br/>He crawled under the bed to clean the dust.
laden<br/>{{c1::lädt}}<br/>{{c1::lud}}<br/>{{c1::hat geladen}}	<b>Er <em>lädt</em> die Kisten sorgfältig in den Transporter.</b><br/>He loads the boxes carefully into the van.<br/><br/><b>Sie <em>lud</em> die Musik auf ihren Computer, um sie zu hören.</b><br/>She loaded the music onto her computer to listen to it.<br/><br/><b>Er <em>hat</em> die Dateien erfolgreich <em>geladen</em>.</b><br/>He has successfully loaded the files.<br/><br/><b>Er <em>lädt</em> seine Freunde <em>ein</em>, um die Feier zu planen.</b><br/>He invites his friends over to plan the party.
lassen<br/>{{c1::lässt}}<br/>{{c1::liess}}<br/>{{c1::hat gelassen}}	<b>Er <em>lässt</em> seine Kinder viel draußen spielen.</b><br/>He lets his children play outside a lot.<br/><br/><b>Sie <em>ließ</em> das Fenster offen, um frische Luft hereinzulassen.</b><br/>She left the window open to let in fresh air.<br/><br/><b>Sie <em>hat</em> das Fenster die ganze Nacht offen <em>gelassen</em>.</b><br/>She left the window open all night.
laufen<br/>{{c1::läuft}}<br/>{{c1::lief}}<br/>{{c1::ist gelaufen}}	<b>Schon wieder <em>ist</em> das Mädchen auf die Straße <em>gelaufen</em>.</b><br/>The girl has run into the street again.<br/><br/><b>Als Kind <em>bin</em> ich die 100 Meter in 11 Sekunden <em>gelaufen</em>.</b><br/>As a child, I ran the 100 meters in 11 seconds.<br/><br/><b>Die Mädchen aus der 7c <em>sind von allen am schnellsten <em>gelaufen</em>.</b><br/>The girls from 7c ran the fastest of all.<br/><br/><b>Dieser Angsthase <em>ist</em> von uns <em>weggelaufen</em>.</b><br/>This coward ran away from us.<br/><br/><b>Die Wanderer <em>haben sich verlaufen</em>. Nun suchen sie den Weg zuruck.</b><br/>The hikers have lost their way. Now they are looking for the way back.
leiden<br/>{{c1::leidet}}<br/>{{c1::litt}}<br/>{{c1::hat gelitten}}	<b>Er <em>leidet</em> unter starken Rücken- und Nackenschmerzen.</b><br/>He suffers from severe back and neck pain.<br/><br/><b>Sie <em>litt</em> während der gesamten Prüfungszeit unter Stress.</b><br/>She suffered from stress throughout the exam period.<br/><br/><b>Er <em>hat</em> nicht nur körperlich <em>gelitten</em>, sondern auch emotional.</b><br/>He has suffered not only physically but also emotionally.
leihen<br/>{{c1::leiht}}<br/>{{c1::lieh}}<br/>{{c1::hat geliehen}}	<b>Er <em>leiht</em> seinem Freund immer die neuesten Bücher.</b><br/>He always lends his friend the latest books.<br/><br/><b>Sie <em>lieh</em> ihrem Nachbarn das Werkzeug für das Projekt.</b><br/>She lent her neighbor the tools for the project.<br/><br/><b>Er <em>hat</em> ihr bereits einmal sein Auto <em>geliehen</em>.</b><br/>He has already lent her his car once.
lesen<br/>{{c1::liest}}<br/>{{c1::las}}<br/>{{c1::hat gelesen}}	<b>Er <em>liest</em> jeden Abend vor dem Schlafengehen ein Buch.</b><br/>He reads a book every evening before going to bed.<br/><br/><b>Sie <em>las</em> die Nachricht und konnte es kaum glauben.</b><br/>She read the message and could hardly believe it.<br/><br/><b>Er <em>hat</em> den Artikel bereits dreimal <em>gelesen</em>.</b><br/>He has already read the article three times.
liegen<br/>{{c1::liegt}}<br/>{{c1::lag}}<br/>{{c1::hat gelegen}}	<b>Er <em>liegt</em> auf der Wiese und genießt die Sonne.</b><br/>He lies on the grass and enjoys the sun.<br/><br/><b>Sie <em>lag</em> den ganzen Tag im Bett, weil sie sich nicht wohl fühlte.</b><br/>She lay in bed all day because she didn't feel well.<br/><br/><b>Er <em>hat</em> das Buch auf dem Tisch <em>liegen</em> lassen.</b><br/>He has left the book lying on the table.
lügen<br/>{{c1::lügt}}<br/>{{c1::log}}<br/>{{c1::hat gelogen}}	<b>Er <em>lügt</em> oft, um sich aus schwierigen Situationen zu retten.</b><br/>He often lies to get himself out of difficult situations.<br/><br/><b>Sie <em>log</em> über ihre Erfahrung, um beeindruckend zu wirken.</b><br/>She lied about her experience to seem impressive.<br/><br/><b>Er <em>hat</em> nie <em>gelogen</em>, wenn es um seine Gefühle ging.</b><br/>He has never lied when it comes to his feelings.
mahlen<br/>{{c1::mahlt}}<br/>{{c1::mahlte}}<br/>{{c1::hat gemahlen}}	<b>Er <em>mahlt</em> die Kaffeebohnen frisch für seinen Morgenkaffee.</b><br/>He grinds the coffee beans fresh for his morning coffee.<br/><br/><b>Sie <em>mahlte</em> das Mehl für das Brot mit einer alten Mühle.</b><br/>She ground the flour for the bread with an old mill.<br/><br/><b>Er <em>hat</em> die Gewürze fein <em>gemahlen</em> für das besondere Gericht.</b><br/>He has finely ground the spices for the special dish.
meiden<br/>{{c1::meidet}}<br/>{{c1::mied}}<br/>{{c1::hat gemieden}}	<b>Er <em>meidet</em> Menschenmengen, weil er sich unwohl fühlt.</b><br/>He avoids crowds because he feels uncomfortable.<br/><br/><b>Sie <em>mied</em> den direkten Kontakt, um Missverständnisse zu vermeiden.</b><br/>She avoided direct contact to prevent misunderstandings.<br/><br/><b>Er <em>hat</em> immer ungesunde Snacks <em>gemieden</em>, um fit zu bleiben.</b><br/>He has always avoided unhealthy snacks to stay fit.
melken<br/>{{c1::melkt}}<br/>{{c1::molk (melkte)}}<br/>{{c1::hat hat gemolken (gemelkt)}}	<b>Er <em>melkt</em> die Kühe jeden Morgen früh.</b><br/>He milks the cows every morning early.<br/><br/><b>Sie <em>molk</em> die Ziegen, um frische Milch für den Käse zu bekommen.</b><br/>She milked the goats to get fresh milk for the cheese.<br/><br/><b>Er <em>hat</em> in seiner Kindheit oft die Kühe <em>gemolken</em>.</b><br/>He often milked the cows in his childhood.
messen<br/>{{c1::misst}}<br/>{{c1::mass}}<br/>{{c1::hat gemessen}}	<b>Er <em>misst</em> die Temperatur des Wassers mit einem Thermometer.</b><br/>He measures the temperature of the water with a thermometer.<br/><br/><b>Sie <em>maß</em> die Länge des Raumes, um die Möbel richtig anzuordnen.</b><br/>She measured the length of the room to arrange the furniture properly.<br/><br/><b>Er <em>hat</em> die Zutaten genau <em>gemessen</em>, um das Rezept perfekt hinzubekommen.</b><br/>He has measured the ingredients precisely to get the recipe just right.
misslingen<br/>{{c1::misslingt}}<br/>{{c1::misslang}}<br/>{{c1::ist misslungen}}	<b>Er <em>misslingt</em> oft, wenn er versucht, das komplizierte Rezept nachzukochen.</b><br/>He often fails when trying to replicate the complicated recipe.<br/><br/><b>Sie <em>misslang</em> das Experiment, weil sie die Anleitung nicht befolgte.</b><br/>The experiment failed because she didn't follow the instructions.<br/><br/><b>Er <em>ist</em> enttäuscht, weil sein Plan <em>misslungen</em> ist.</b><br/>He is disappointed because his plan has failed.<br/><br/><b>Ist der Kuchen dem Bäckerlehrling schon wieder misslungen?</b><br/>Has the apprentice baker's cake failed again?
mögen<br/>{{c1::mag}}<br/>{{c1::mochte}}<br/>{{c1::hat gemocht/mögen}}	<b>Er <em>mag</em> Schokolade über alles und kann nie genug davon bekommen.</b><br/>He loves chocolate above all and can never get enough of it.<br/><br/><b>Sie <em>mochte</em> es schon immer, im Freien zu lesen.</b><br/>She always liked reading outdoors.<br/><br/><b>Er <em>hat</em> die neue Musik wirklich <em>gemocht</em> und hört sie ständig.</b><br/>He really liked the new music and listens to it constantly.
müssen<br/>{{c1::muss}}<br/>{{c1::musste}}<br/>{{c1::hat gemusst/müssen}}	<b>Er <em>muss</em> seine Hausaufgaben rechtzeitig abgeben.</b><br/>He must submit his homework on time.<br/><br/><b>Sie <em>musste</em> den Arzt aufsuchen, weil sie sich nicht wohl fühlte.</b><br/>She had to see the doctor because she wasn't feeling well.<br/><br/><b>Er <em>hat</em> sein Zimmer aufräumen <em>müssen</em>, bevor er ausgehen durfte.</b><br/>He had to clean his room before he was allowed to go out.
nehmen<br/>{{c1::nimmt}}<br/>{{c1::nahm}}<br/>{{c1::hat genommen}}	<b>Er <em>nimmt</em> jeden Morgen den Bus zur Arbeit.</b><br/>He takes the bus to work every morning.<br/><br/><b>Sie <em>nahm</em> sich vor, gesünder zu essen und mehr zu bewegen.</b><br/>She resolved to eat healthier and exercise more.<br/><br/><b>Er <em>hat</em> das letzte Stück Kuchen <em>genommen</em>, weil es sein Favorit ist.</b><br/>He took the last piece of cake because it's his favorite.
nennen<br/>{{c1::nennt}}<br/>{{c1::nannte}}<br/>{{c1::hat genannt}}	<b>Er <em>nennt</em> seinen Hund Max, weil es ein kurzer und einfacher Name ist.</b><br/>He calls his dog Max because it's a short and simple name.<br/><br/><b>Sie <em>nannte</em> ihr neues Buch „Die Geheimnisse des Waldes“.</b><br/>She named her new book "The Secrets of the Forest."<br/><br/><b>Er <em>hat</em> die Stadt nach seiner Großmutter <em>benannt</em>.</b><br/>He named the city after his grandmother.
pfeifen<br/>{{c1::pfeift}}<br/>{{c1::pfiff}}<br/>{{c1::hat gepfiffen}}	<b>Er <em>pfeift</em> fröhlich, während er im Park spazieren geht.</b><br/>He whistles cheerfully while walking in the park.<br/><br/><b>Sie <em>pfiff</em> eine melodiöse Melodie, die die anderen ansprach.</b><br/>She whistled a melodic tune that resonated with others.<br/><br/><b>Er <em>hat</em> auf die anderen gewartet und dabei <em>gepfiffen</em>.</b><br/>He waited for the others while whistling.
preisen<br/>{{c1::preist}}<br/>{{c1::pries}}<br/>{{c1::hat gepriesen}}	<b>Er <em>preist</em> die Schönheit der Natur in seinen Gedichten.</b><br/>He praises the beauty of nature in his poems.<br/><br/><b>Sie <em>pries</em> die Leistungen ihrer Mitarbeiter während der Besprechung.</b><br/>She praised the achievements of her employees during the meeting.<br/><br/><b>Er <em>hat</em> das neue Restaurant <em>gepriesen</em> und viele Freunde dorthin eingeladen.</b><br/>He praised the new restaurant and invited many friends there.
quellen<br/>{{c1::quillt}}<br/>{{c1::quoll}}<br/>{{c1::ist gequollen}}	<b>In den Bergen <em>quillt</em> an vielen Stellen Wasser aus der Erde.</b><br/>In the mountains, water wells out of the earth in many spots.<br/><br/><b>Er <em>quoll</em> vor Zorn, als er die Ungerechtigkeit sah.</b><br/>He swelled with anger when he saw the injustice.<br/><br/><b>Sie <em>hat</em> beim Anblick der überraschenden Ergebnisse <em>gequollen</em> vor Aufregung.</b><br/>She swelled with excitement at the sight of the surprising results.
raten<br/>{{c1::rät}}<br/>{{c1::riet}}<br/>{{c1::hat geraten}}	<b>Sie <em>rät</em> immer dazu, viel Wasser zu trinken, um gesund zu bleiben.</b><br/>She always advises to drink plenty of water to stay healthy.<br/><br/><b>Der Reporter <em>riet</em> der Bevölkerung, sich auf den Sturm vorzubereiten</b><br/>The reporter advised the public to prepare for the storm.<br/><br/><b>Er <em>hat</em> ihr <em>geraten</em>, sich für das Stipendium zu bewerben.</b><br/>He advised her to apply for the scholarship.
reiben<br/>{{c1::reibt}}<br/>{{c1::rieb}}<br/>{{c1::hat gerieben}}	<b>Er <em>reibt</em> die Karotten für den Salat mit einer Reibe.</b><br/>He grates the carrots for the salad using a grater.<br/><br/><b>Sie <em>riß</em> den alten Brief auf, um den Inhalt zu lesen.</b><br/>She ripped open the old letter to read its contents.<br/><br/><b>Er <em>hat</em> die Wunden vorsichtig <em>gerieben</em>, um die Heilung zu fördern.</b><br/>He gently rubbed the wounds to promote healing.
reißen<br/>{{c1::reisst}}<br/>{{c1::riss}}<br/>{{c1::ist/hat gerissen}}	<b>Er <em>reißt</em> das Papier in zwei Hälften, um es einfacher zu entsorgen.</b><br/>He tears the paper in half to make it easier to dispose of.<br/><br/><b>Sie <em>riss</em> den alten Kalender von der Wand, um Platz für einen neuen zu schaffen.</b><br/>She ripped the old calendar off the wall to make room for a new one.<br/><br/><b>Er <em>hat</em> das Seil <em>gerissen</em>, als er zu fest zog.</b><br/>He tore the rope when he pulled too hard.<br/><br/><b>Sie <em>reißt</em> oft die Verpackung auf, um an den Inhalt zu gelangen.</b><br/>She often tears open the packaging to get to the contents.<br/><br/><b>Er <em>riss</em> den Briefumschlag auf, um den wichtigen Brief zu lesen.</b><br/>He ripped open the envelope to read the important letter.<br/><br/><b>Sie <em>hat</em> das Bild <em>gerissen</em>, als sie es von der Wand nahm.</b><br/>She tore the picture when she took it off the wall.
reiten<br/>{{c1::reitet}}<br/>{{c1::ritt}}<br/>{{c1::ist geritten}}	<b>Er <em>reitet</em> jeden Sonntag auf seinem Lieblingspferd in den Wald.</b><br/>He rides his favorite horse into the woods every Sunday.<br/><br/><b>Sie <em>ritt</em> früher oft im Wettbewerb und gewann viele Preise.</b><br/>She often rode in competitions and won many prizes in the past.<br/><br/><b>Er <em>hat</em> auf dem neuen Pferd <em>geritten</em> und war begeistert von seiner Schnelligkeit.</b><br/>He rode the new horse and was thrilled by its speed.
rennen<br/>{{c1::rennt}}<br/>{{c1::rannte}}<br/>{{c1::ist gerannt}}	<b>Er <em>rennt</em> jeden Morgen im Park, um fit zu bleiben.</b><br/>He runs in the park every morning to stay fit.<br/><br/><b>Sie <em>rannte</em> schnell, als sie den Bus verpassen wollte.</b><br/>She ran quickly when she saw she might miss the bus.<br/><br/><b>Er <em>hat</em> bei dem Wettlauf <em>gerannt</em> und den ersten Platz gewonnen.</b><br/>He ran in the race and won first place.<br/><br/><b>Unsere Kinder <em>sind</em> gestern studenlang durch den Wald <em>gerannt</em>.</b><br/>Our children ran through the forest for hours yesterday.
riechen<br/>{{c1::riecht}}<br/>{{c1::roch}}<br/>{{c1::hat gerochen}}	<b>Er <em>riecht</em> den köstlichen Duft frisch gebackenen Brotes aus der Bäckerei.</b><br/>He smells the delicious scent of freshly baked bread from the bakery.<br/><br/><b>Sie <em>roch</em> die Blumen im Garten und genoss den angenehmen Duft.</b><br/>She smelled the flowers in the garden and enjoyed their pleasant fragrance.<br/><br/><b>Er <em>hat</em> das Parfüm <em>gerochen</em> und fand es sehr angenehm.</b><br/>He smelled the perfume and found it very pleasant.
ringen<br/>{{c1::ringt}}<br/>{{c1::rang}}<br/>{{c1::hat gerungen}}	<b>Er <em>ringt</em> mit seinem Freund im Fitnessstudio, um seine Technik zu verbessern.</b><br/>He wrestles with his friend at the gym to improve his technique.<br/><br/><b>Sie <em>rang</em> während des Wettkampfs hart um den ersten Platz.</b><br/>She wrestled hard during the competition for first place.<br/><br/><b>Er <em>hat</em> im Jugendverein <em>gerungen</em> und viel über Teamarbeit gelernt.</b><br/>He wrestled in the youth club and learned a lot about teamwork.
rinnen<br/>{{c1::rinnt}}<br/>{{c1::rann}}<br/>{{c1::ist geronnen}}	<b>Das Wasser <em>rinnt</em> langsam den Abfluss hinunter.</b><br/>The water flows slowly down the drain.<br/><br/><b>Sie <em>rann</em> über ihre Wangen, als sie die rührende Geschichte hörte.</b><br/>Tears flowed down her cheeks as she listened to the touching story.<br/><br/><b>Er <em>hat</em> den Sand durch seine Finger <em>gerinnen</em> lassen, während er am Strand sitzt.</b><br/>He let the sand run through his fingers while sitting on the beach.
rufen<br/>{{c1::ruft}}<br/>{{c1::rief}}<br/>{{c1::hat gerufen}}	<b>Er <em>ruft</em> jeden Abend seine Familie, um nach ihrem Tag zu fragen.</b><br/>He calls his family every evening to ask about their day.<br/><br/><b>Sie <em>rief</em> laut, als sie ihren Freund im Park entdeckte.</b><br/>She shouted loudly when she spotted her friend in the park.<br/><br/><b>Er <em>hat</em> die Nachbarn <em>gerufen</em>, um bei der Gartenarbeit zu helfen.</b><br/>He called the neighbors to help with the gardening.
salzen<br/>{{c1::salzt}}<br/>{{c1::salzte}}<br/>{{c1::hat gesalzen (gesalzt)}}	<b>Er <em>salzt</em> das Gemüse, um den Geschmack zu verstärken.</b><br/>He salts the vegetables to enhance the flavor.<br/><br/><b>Sie <em>salzte</em> das Wasser, bevor sie die Pasta hinzufügte.</b><br/>She salted the water before adding the pasta.<br/><br/><b>Er <em>hat</em> die Suppe <em>gesalzen</em>, um sie würziger zu machen.</b><br/>He salted the soup to make it spicier.
saufen<br/>{{c1::säuft}}<br/>{{c1::soff}}<br/>{{c1::hat gesoffen}}	<b>Er <em>sauft</em> gerne Bier, wenn er mit Freunden feiert.</b><br/>He enjoys drinking beer when he celebrates with friends.<br/><br/><b>Sie <em>suff</em> während der Party zu viel Wein und musste sich später ausruhen.</b><br/>She drank too much wine during the party and had to rest later.<br/><br/><b>Er <em>hat</em> an dem Abend zu viel <em>gesoffen</em> und kann sich nicht mehr an alles erinnern.</b><br/>He drank too much that evening and can’t remember everything.
saugen<br/>{{c1::saugt}}<br/>{{c1::sog}}<br/>{{c1::hat gesogen}}	<b>Er <em>saugt</em> den Staub mit dem neuen Staubsauger in der ganzen Wohnung auf.</b><br/>He vacuums the dust with the new vacuum cleaner throughout the apartment.<br/><br/><b>Sie <em>sog</em> das Wasser mit einem Strohhalm aus ihrem Getränk.</b><br/>She sucked the water through a straw from her drink.<br/><br/><b>Er <em>hat</em> die Feuchtigkeit aus dem Teppich <em>gesogen</em>, nachdem die Katze einen Unfall hatte.</b><br/>He sucked the moisture out of the carpet after the cat had an accident.
schaffen<br/>{{c1::schafft}}<br/>{{c1::schuf}}<br/>{{c1::hat geschaffen}}	<b>Er <em>schafft</em> es immer, seine Ziele rechtzeitig zu erreichen.</b><br/>He always manages to achieve his goals on time.<br/><br/><b>Sie <em>schuf</em> ein wunderschönes Gemälde, das alle bewunderten.</b><br/>She created a beautiful painting that everyone admired.<br/><br/><b>Er <em>hat</em> die Herausforderung <em>geschafft</em>, obwohl es schwierig war.</b><br/>He managed to overcome the challenge, even though it was difficult.
scheiden<br/>{{c1::scheidet}}<br/>{{c1::schied}}<br/>{{c1::hat geschieden}}	<b>Er <em>scheidet</em> die verschiedenen Materialien für das Recycling.</b><br/>He separates the different materials for recycling.<br/><br/><b>Sie <em>schied</em> im letzten Moment, um einen Streit zu vermeiden.</b><br/>She withdrew at the last moment to avoid a conflict.<br/><br/><b>Er <em>hat</em> die Freundschaft <em>geschieden</em>, nachdem sie sich oft gestritten hatten.</b><br/>He ended the friendship after they had fought often.
scheinen<br/>{{c1::scheint}}<br/>{{c1::schien}}<br/>{{c1::hat geschienen}}	<b>Die Sonne <em>scheint</em> heute besonders hell am Himmel.</b><br/>The sun shines especially brightly in the sky today.<br/><br/><b>Er <em>schien</em> sehr glücklich, als er die gute Nachricht erhielt.</b><br/>He seemed very happy when he received the good news.<br/><br/><b>Sie <em>hat</em> immer <em>geschienen</em>, als wüsste sie alles.</b><br/>She always seemed to know everything.
schelten<br/>{{c1::schilt}}<br/>{{c1::schalt}}<br/>{{c1::hat gescholten}}	<b>Er <em>schelt</em> seine Kinder oft, wenn sie unhöflich sind.</b><br/>He often scolds his children when they are rude.<br/><br/><b>Sie <em>schalt</em> ihn laut, weil er zu spät gekommen war.</b><br/>She scolded him loudly for arriving late.<br/><br/><b>Er <em>hat</em> seinen Hund <em>gescholten</em>, als er den Teppich beschädigte.</b><br/>He scolded his dog when it damaged the carpet.
scheren<br/>{{c1::schert}}<br/>{{c1::schor}}<br/>{{c1::hat geschoren}}	<b>Er <em>schert</em> seine Schafe jeden Frühling, um das Wolle zu ernten.</b><br/>He shears his sheep every spring to harvest the wool.<br/><br/><b>Sie <em>schor</em> ihre Haare kurz, um einen neuen Look auszuprobieren.</b><br/>She sheared her hair short to try out a new look.<br/><br/><b>Er <em>hat</em> das alte Holz <em>geschert</em>, um Platz für das neue Möbel zu schaffen.</b><br/>He sheared the old wood to make room for the new furniture.
schieben<br/>{{c1::schiebt}}<br/>{{c1::schob}}<br/>{{c1::hat geschoben}}	<b>Er <em>schiebt</em> den schweren Tisch in die Ecke des Raumes.</b><br/>He pushes the heavy table into the corner of the room.<br/><br/><b>Sie <em>schob</em> die Bücher auf das Regal, um mehr Platz auf dem Tisch zu schaffen.</b><br/>She pushed the books onto the shelf to create more space on the table.<br/><br/><b>Er <em>hat</em> den Wagen <em>geschoben</em>, als der Motor ausfiel.</b><br/>He pushed the car when the engine broke down.
schießen<br/>{{c1::schiesst}}<br/>{{c1::schoss}}<br/>{{c1::hat geschossen}}	<b>Er <em>schießt</em> mit dem Bogen auf das Ziel im Garten.</b><br/>He shoots with the bow at the target in the garden.<br/><br/><b>Sie <em>schoss</em> den Ball mit voller Kraft über das Feld.</b><br/>She kicked the ball with full force across the field.<br/><br/><b>Er <em>hat</em> das Foto <em>geschossen</em>, als die Sonne unterging.</b><br/>He took the photo when the sun was setting.
schlafen<br/>{{c1::schläft}}<br/>{{c1::schlief}}<br/>{{c1::hat geschlafen}}	<b>Am Freitag <em>ist</em> mein jüngester Sohn erst um Mitternacht <em>eingeschlafen</em>.</b><br/>On Friday, my youngest son didn't fall asleep until midnight.<br/><br/><b>Letzte Nacht <em>habe</em> ich wie ein toter <em>geschlafen</em>.</b><br/>Last night I slept like a dead man.<br/><br/><b>Das Baby <em>ist</em> bereits nach kurzer Zeit <em>eingeschlafen</em>.</b><br/>The baby fell asleep after a short time.<br/><br/><b>Endlich <em>hat sich</em> mein Mann nach der anstrengenden Arbei <em>ausgeschlafen</em>.</b><br/>My husband has finally had a good night's sleep after a hard day's work.<br/><br/><b>Unser neuer Mitarbeiter <em>hat sic</em> schon wieder <em>verschlafen</em>.</b><br/>Our new employee has overslept again.
schlagen<br/>{{c1::schlägt}}<br/>{{c1::schlug}}<br/>{{c1::hat geschlagen}}	<b>Er <em>schlägt</em> den Ball mit voller Kraft über das Netz.</b><br/>He hits the ball with full force over the net.<br/><br/><b>Sie <em>schlug</em> ihren Freund im Kartenspiel und gewann.</b><br/>She beat her friend in the card game and won.<br/><br/><b>Er <em>hat</em> den Rekord <em>geschlagen</em>, indem er die schnellste Zeit lief.</b><br/>He broke the record by running the fastest time.
schleichen<br/>{{c1::schleicht}}<br/>{{c1::schlich}}<br/>{{c1::ist geschlichen}}	<b>Er <em>schleicht</em> leise durch den Garten, um die Vögel nicht zu stören.</b><br/>He sneaks quietly through the garden to avoid disturbing the birds.<br/><br/><b>Sie <em>schlich</em> sich heimlich in die Küche, um einen Snack zu holen.</b><br/>She sneaked quietly into the kitchen to grab a snack.<br/><br/><b>Er <em>hat</em> sich <em>geschlichen</em>, um die Überraschung nicht zu verderben.</b><br/>He crept in to avoid ruining the surprise.
schleifen<br/>{{c1::schleift}}<br/>{{c1::schliff}}<br/>{{c1::hat geschliffen}}	<b>Er <em>schleift</em> das Messer, um es schärfer zu machen.</b><br/>He sharpens the knife to make it sharper.<br/><br/><b>Sie <em>schliff</em> die Kante des Papiers, um sie glatt zu machen.</b><br/>She smoothed the edge of the paper to make it flat.<br/><br/><b>Er <em>hat</em> das Holz <em>geschliffen</em>, um die Oberfläche zu verfeinern.</b><br/>He sanded the wood to refine the surface.
schließen<br/>{{c1::schließt}}<br/>{{c1::schloss}}<br/>{{c1::hat geschlossen}}	<b>Er <em>schließt</em> die Tür vorsichtig, um keinen Lärm zu machen.</b><br/>He closes the door carefully to avoid making noise.<br/><br/><b>Sie <em>schloss</em> das Fenster, als der Regen begann.</b><br/>She closed the window when the rain started.<br/><br/><b>Er <em>hat</em> das Kapitel im Buch <em>geschlossen</em>, um mit dem nächsten fortzufahren.</b><br/>He finished the chapter in the book to move on to the next one.
